movie_id;recom
288413;['Film, Film, Film', 'Film', 'Festival in Cannes', 'Ethel & Ernest', 'The Happy Film']
133601;['Neighbors', 'Neighbors', 'Your Friends & Neighbors', 'My Neighbors the Yamadas', 'The V.I.P.s']
50153;['The Brother from Another Planet', 'Escape from the Planet of the Apes', 'The Blue Planet', 'The Man from Earth', 'News from Planet Mars']
32003;['The Caretaker', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
291328;['Don', 'Breaking the Rules', 'Bending the Rules', 'Bending The Rules', 'Rules of Engagement']
270771;['Soul Survivors', 'The Last Will Be the Last', 'The Last Man', 'The Last Time', 'The Last Movie']
9989;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
61002;"['A Better Life', 'For a Woman', ""He's Worse than Me"", 'Better Living', 'In a Better World']"
74402;['Murderer', '21 Up', '21 Days', 'Dear Murderer', '21 Hours at Munich']
63581;"['The Most Hated Woman in America', ""Louis Theroux: America's Most Dangerous Pets"", ""Louis Theroux: America's Medicated Kids"", 'Louis Theroux: Savile', 'Louis Theroux: Under The Knife']"
47455;['Modern Life', 'Modern Girls', 'A Modern Affair', 'Modern Times', 'Modern Romance']
1894;['Star Wars: Episode III - Revenge of the Sith', 'Star Wars', 'The Attack', 'Attack', 'The Star Wars Holiday Special']
12115;['Love', 'Love', 'Love', 'Love', 'Love']
38198;['The Child', 'The Night Child', 'Child of Rage', 'Moon Child', 'The Wild Child']
112083;['Bright Lights', 'Bright Lights, Big City', 'Bright Future', 'City Lights', 'Lights Out']
53121;['Water', 'Barking at the Stars', 'Black Water', 'Dark Water', 'Red Water']
385654;"[""Gideon's Trumpet"", 'The Trumpet Of The Swan', 'This Is The Life', 'Life Is Beautiful', 'Life Is Sweet']"
65795;['The Kingdom of Fairies', 'An Education', 'Bad Education', 'Photographing Fairies', 'The Education of Little Tree']
75086;['Unholy', 'The Unholy Three', 'The Unholy Three', 'The Unholy Wife', 'The Four']
247604;['Paradise', 'Paradise', 'Paradise', 'Paradise', 'Three']
19952;['The Best of Men', 'A Few Best Men', 'Best of the Best 2', 'T-Men', 'X-Men']
47881;['Giant', 'Giant', 'The Giant', 'Little Giant', 'The Iron Giant']
299513;['Drumline', 'Beat', 'Beat', 'Beat Girl', 'Big Beat']
5726;"['Mondo Hollywood', 'Mondo Cane', 'Mondo Trasho', ""Mr. Mike's Mondo Video"", 'Seasons of the Year']"
15022;['Dirty Deeds', 'Good Deeds', 'Dirty', 'Dirty Love', 'Dirty Movie']
18758;['Foreign Intrigue', 'To Kill a Man', 'Kill', 'Kill!', 'Time to Kill']
32033;['Pulse', 'Pulse', 'Pulse 2: Afterlife', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
193229;['Love Field', 'Wild Field', 'The Field Mouse', 'Black', 'Black']
158519;['Evil', 'The Cat Returns', 'Batman Returns', 'Superman Returns', 'Evil Dead']
120259;['Mrs. Miracle', 'Mrs Brown', 'About Love', 'Leslie Caron: The Reluctant Star', 'About a Girl']
67390;['Angel', 'Angel-A', 'Angel', 'Angel', 'The Angel']
60035;['Dreams', 'Dreams', 'In Dreams', 'Dreams of a Life', 'Bad Dreams']
51947;['The Hands', 'A Hand Shake', 'With Clean Hands', 'Dance with the Devil', 'Ride with the Devil']
47177;"[""The Devil's Playground"", 'Playground', 'Playground', 'Devil', 'Heaven Is a Playground']"
37596;['The Day of the Dolphin', 'Eye of the Dolphin', 'Green Dolphin Street', 'Boy A', 'Boy']
11969;"['Dead in Tombstone', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
84656;['Between Two Fires', 'It Started With A Kiss', 'Fires on the Plain', 'Fires on the Plain', 'How the War Started on My Island']
68861;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
86576;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
50008;"[""RKO Production 601: The Making of 'Kong, the Eighth Wonder of the World'"", 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
490;['The Seventh Fire', 'The Seventh Brother', 'Seventh Son', 'Seventh Heaven', 'Seventh Heaven']
48000;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
29507;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
43894;['The Naughty Room', 'That Naughty Girl', 'Naughty @ 40', 'The Naughty Flirt', 'The Surrealist and His Naughty Hand']
10715;['Looney Tunes: Rabbits Run', 'The Looney, Looney, Looney Bugs Bunny Movie', 'Action', 'Tunes of Glory', 'Back in Time']
4889;['The Brain', 'A Billion Lives', 'The Brain Man', 'On the Brain', 'Brain Dead']
9063;['The Fifth Element', 'Crime After Crime', 'Life of Crime', 'Love Crime', 'Crime Story']
392985;['Gold', 'Gold', 'Gold', 'Gold', 'The Grave Digger']
158997;['Promise', 'Promise', 'The Promise', 'The Promise', 'The Promise']
113096;['L.A. Story', 'Man of the Story', 'Love Story', 'The Beautiful Story', 'The Midnight Story']
327536;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
9547;['The Old Man', 'The Old Devil', 'Old School', 'The Old Gun', 'Old Dogs']
70988;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
21837;['Cop', 'Dog', 'The Dog', 'Bon Cop Bad Cop', 'Bon Cop Bad Cop 2']
14534;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
322903;"['Maalik', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
8063;['Tent City, U.S.A', 'The Circus Tent', 'RED 2', 'Red', 'RED']
161277;['The Quest', 'Quest', 'Quest for a Heart', 'Quest for Fire', 'The Flight']
63266;['Fear', 'Fear', 'Fear X', 'The Fear', 'Winter Kills']
284294;"['Out of Time', 'Time Out', 'Out of Mind: The Stories of H.P. Lovecraft', 'Running Out of Time 2', ""You're Out of Your Mind, Madicken""]"
704;['A Hard Day', 'Day & Night', 'Night and Day', 'Day and Night', 'Day and Night']
15805;['Freeze Me', 'Batman', 'Freeze Frame', 'Batman Forever', 'Son of Batman']
217919;"['Salomé', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
305019;['The Campaign', 'Hate for Hate', 'Scare Campaign', 'Hate Story', 'Hate Story 2']
28249;['Ace of Hearts', 'Ace', '3 Hearts', 'King of Hearts', 'Three of Hearts']
88057;"['The Guide', ""The Pervert's Guide to Cinema"", ""A Birder's Guide to Everything"", ""The Hitchhiker's Guide to the Galaxy"", 'The Boys & Girls Guide to Getting Down']"
2074;"['Flirting', ""It's a Disaster"", 'Disaster Movie', 'Recipes For Disaster', 'Disaster L.A.: The Last Zombie Apocalypse Begins Here']"
53922;['Good Copy Bad Copy', 'Carbon Nation', 'Art & Copy', 'Everything Is Copy', 'Certified Copy']
39261;['The House', 'The House', 'The House', 'Blood', 'Blood']
84200;['Good Time', 'The Call', 'Good Time Max', 'Good for Nothing', 'Good-for-Nothing']
198306;['Ricky Gervais Live 4: Science', 'Ricky Gervais Live 2: Politics', 'Animals', 'Animals', 'Ricky']
359195;['Fighting', '13/13/13', '2:13', 'A Fighting Man', 'Die Fighting']
56922;"[""Childhood's End"", 'Naked Childhood', ""Ivan's Childhood"", 'Clandestine Childhood', 'The Childhood of a Leader']"
50069;['Mrs. Miracle', 'Mrs Brown', 'Mr & Mrs Bridge', 'Mrs. Parkington', 'Mrs. Winterbourne']
5434;['Murderer', 'The Land of Smiles', 'Savannah Smiles', 'Dear Murderer', 'Perfume: The Story of a Murderer']
188996;['More Than a Game', 'More Than a Miracle', 'More Than Honey', 'The Secretary', 'More Dead Than Alive']
48752;['Hungry for Change', '2012: Supernova', '2012: Ice Age', 'Game Change', 'Things Change']
261103;['Bee Movie', 'Queen Bee', 'Bee Season', 'A Bee in the Rain', 'Breaking the Maya Code']
25988;['The Sleeping Tiger', 'The Sleeping Car', 'Sleeping Beauty', 'Sleeping Beauty', 'Sleeping Beauty']
224282;['Torn Apart', 'Torn Curtain', 'Love Torn in a Dream', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
98548;['Just Like Us', 'Thieves Like Us', 'I Like to Hurt People', 'Like Father, Like Son', 'Like Father, Like Son']
21332;"['Quicksilver Highway', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
15935;['Eggs', 'Easter Eggs', 'Bad', 'The Bad Man', 'Bad Night']
33730;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
923;['Dawn of the Dead', 'Dead Before Dawn', 'The Dead', 'The Dead', 'The Dead']
382913;['Mud', 'Sweet Mud', 'Thunder and Mud', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
69166;['F for Fake', 'My Fake Fiance', 'A Perfect Man', 'A Perfect Man', 'The Perfect Man']
158752;['Escape', 'Tomorrow', 'Escape', 'Escape', 'Escape from Mars']
328869;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
26174;['X-Men', 'G-Men', 'The Men', 'Men Do what Men Can', '3 Bad Men']
6978;['Big Trouble', 'Big Trouble', 'Ranma ½: The Movie 1, Big Trouble in Nekonron, China', 'Niko 2 - Little Brother, Big Trouble', 'Trouble']
18571;['The Love Punch', 'Phantom', 'Phantom', 'The Phantom', 'The Phantom']
263472;"['Knock Knock', ""Knock Knock, It's Tig Notaro"", 'Knock Off', ""Don't Knock The Rock"", 'The Knock Out Cop']"
1933;['For the Good of Others', 'The Taste of Others', 'With the Lives of Others', 'Different from the Others', 'Laughter of Others']
200938;"['Sportloto-82', 'Private Number', 'The Lady in Number 6', ""What's Your Number?"", 'The Number 23']"
44988;['Star!', 'Star', 'Grown Ups 2', 'Grown Ups', 'The Star']
6279;"['Sister Act', 'Habit', 'Sister', 'Sister My Sister', ""Your Sister's Sister""]"
5516;['The Ladykillers', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
11823;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
30335;"[""Nora Roberts' Tribute"", ""Nora Roberts' Blue Smoke"", ""Nora Roberts' Carolina Moon"", 'Nora', 'Fall']"
48598;['Free Men', 'Free Fire', 'Living Free', 'Free Fall', 'Free Fall']
9682;['Pulse', 'Pulse', 'Pulse 2: Afterlife', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
153118;['Shadow Man', 'Shadow', 'Shadow', 'Shadow', 'The Man Without a Face']
30858;['Terra', 'Battle for Terra', 'Bossa Nova', 'Nova Zembla', 'Terra Formars']
232731;['Attila', 'Attila Marcel', 'Attila flagello di Dio', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
94105;['Perry Mason: The Case of the Lady in the Lake', 'Perry Mason: The Case of the Musical Murder', 'Perry Mason: The Case of the Shooting Star', 'Perry Mason: The Case of the Lethal Lesson', 'Perry Mason: The Case of the All-Star Assassin']
24122;['Rebound', 'The V.I.P.s', 'The U', 'The We and the I', 'The World, the Flesh and the Devil']
412437;['Flowers', 'Evil', 'Valley of Flowers', 'Flowers of Shanghai', 'Broken Flowers']
32691;"['La Vague', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
28630;"[""George Lopez: America's Mexican"", 'George !', 'George & A.J.', ""George Lopez: It's Not Me, It's You"", 'Tall, Dark and Handsome']"
284276;['Cake', 'Snow Cake', 'Patti Cake$', 'Layer Cake', 'Life Is No Piece of Cake']
60650;['Les Cowboys', 'Les Misérables', 'Les Misérables', 'Les Misérables', 'Les Gazelles']
4375;['Triple 9', 'Cross', 'Triple Dog', 'Triple Trouble', 'The Triple Echo']
334026;['Choke', 'Black Sun', 'Black Sun', 'Black Sun', 'Red Sun']
82473;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
65573;['In the Name of...', 'The Italian', 'The Italian', 'In the Name of the Son', 'In the Name of the Father']
168421;"['The Battle of Chile - Part I', 'The Memory Of A Killer', 'Without Memory', 'The Battle of Chile - Part II', ""All the World's Memory""]"
53648;['Asylum', 'Asylum', 'Asylum', 'Asylum', 'The Asylum']
32635;['A Place in the World', 'In a World...', 'A Place in the Sun', 'A Place in the Sun', 'The World']
86632;['From Hell', 'Mad As Hell', 'Back from Hell', 'Captain Ron', 'Hell']
15283;"['The Pom Pom Girls', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
14753;['Silk', 'Iron And Silk', 'Silk Stockings', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
32233;['Running', 'Bad Karma', 'Bad Karma', 'Sweet Karma', 'Running on Empty']
80089;['Parasite', 'Dolls', 'Dolls', 'The Dolls', 'Blood Dolls']
29049;['The Plague', 'Plague', 'Zombies! Zombies! Zombies!', 'Gods of the Plague', 'Night of the Zombies']
114438;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
343010;['The American', 'East Side, West Side', 'The Other Side', 'The Other Side', 'Love on the Side']
105098;"[""Dead Man's Eyes"", 'Man with the Gun', 'Big Eyes', 'Dark Eyes', 'The Man']"
81870;['Swords of Blood', 'The Gate', 'Flying', 'Seven Swords', 'New Dragon Gate Inn']
150247;"['The Kitchen', 'Kitchen', 'The Zebra Killer', 'Kitchen in Paris', ""Love's Kitchen""]"
28498;['The Theatre Bizarre', 'Blood of My Blood', 'Blood of My Blood', 'Blood', 'Blood']
17811;['The Legend I', 'Legend', 'Legend', 'Legend of the Lost', 'Rise of the Legend']
70656;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
228692;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
16915;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
935;"[""Inside: 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb'"", 'How I Learned to Love Women', 'How To Stop Being A Loser', 'Bomb It', 'How to Fall in Love']"
56515;['Fantômas: Juve Against Fantômas', 'False Trail', 'False as Water', 'Fantômas: The Dead Man Who Killed', 'Fantômas: In the Shadow of the Guillotine']
278677;['Truth', 'Truth', 'The Truth', 'The Game of Truth', 'The game of truth']
191566;['Crazy Love', 'Love Crazy', 'Crazy Love', 'A New Kind of Love', 'A Sunday Kind of Love']
8992;['Sure Fire', 'The Thing', 'The Thing', 'The Lost Thing', 'Be Sure to Share']
41032;['Tape', 'Stone', 'Stone', 'Jesse Stone: Stone Cold', 'The Stone Boy']
90511;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
158009;['The Wind', 'North', 'The Legend I', 'The Making of a Legend: Gone with the Wind', 'Wind']
43492;['The Green', 'Corn Island', 'Children of the Corn', 'Corn on the Cop', 'The Green Man']
45926;['Dark Victory', 'Desert Victory', 'Road to Victory', 'Bitter Victory', 'Escape to Victory']
69560;['I Belong', 'Dying Young', 'Dying To Have Known', 'The Art of Dying', 'The Dying Swan']
48217;"['The Saint', 'Saint', ""The Devil's Widow"", 'Black Widow', 'Black Widow']"
298751;['Growing Up Smith', 'Lies', 'Love and Lies', 'The Other', 'The Other']
403605;"['Headshot', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
13820;['Repo! The Genetic Opera', '9-Man', 'The Man', 'The Man', 'The Man']
13746;['Five', 'Five', 'Zero Dark Thirty', 'Something good', 'Something Wild']
20455;['Movie Movie', 'The Last Movie', 'A Love Movie', 'The Best Movie', 'American Movie']
22650;['Any Which Way You Can', 'Can-Can', 'ABCD (Any Body Can Dance)', 'Born to Win', 'Getting Any?']
49935;['Thieves', 'The Thieves', 'Seven Thieves', 'Princess of Thieves', 'School of Thieves']
47144;"['Cabaret', 'Balkan Spy', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia""]"
299353;['Girl 6', 'Girl', 'Girl', 'The Girl', 'The Girl']
827;"['Diabolique', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
129552;"['Forever', 'Forever', 'Forever', 'Live Forever', ""Forever's End""]"
14326;['3 Nights in the Desert', 'Summer Nights', 'Days and Nights', 'Days and Nights in the Forest', '7 Nights Of Darkness']
134153;['Street Smart', 'The Pretty One', 'Smart Money', 'Pretty Sweet', 'Pretty Things']
257568;['Day of Wrath', 'Day of Wrath', 'The Wrath of God', 'I Am Wrath', 'The Wrath of Cain']
58607;"['Crack in the World', 'A Crack in the Floor', 'Crack-Up', 'El Crack', ""The Mirror Crack'd""]"
35921;"['Compulsion', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
75834;['Underworld', 'Underworld U.S.A.', 'Underworld', 'Hercules', 'Hercules']
73455;['Speaking of Sex', 'Speaking Parts', 'Romantically Speaking', 'Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D', 'House of D']
153133;['The Bridesmaid', 'So Undercover', 'Undercover Blues', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
52366;"['Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort', 'Quarantine 2: Terminal']"
60993;['The Selling', 'The Silence', 'The Silence', 'The Silence', 'Silence']
9362;['Tremors 5: Bloodlines', 'Tremors 2: Aftershocks', 'Tremors 4: The Legend Begins', 'Seasons of the Year', 'Inauguration of the Pleasure Dome']
329540;['Moving Target', 'The Marine', 'The Marine 2', 'The Target', 'Moving']
200558;"['Kara Bela', 'Seasons of the Year', 'Inauguration of the Pleasure Dome', ""There's No Place Like Utopia"", 'Private Resort']"
